t,c,d
8h52m23.0551898s,S,0>3:50
8h52m23.0561902s,D,4>14
8h52m23.0561902s,S,4>14:51
8h52m23.0571904s,S,3>12:50
8h52m23.0591918s,S,4>9:50
8h52m23.0591918s,S,15>2:50
8h52m23.0601919s,S,5>12:50
8h52m23.0651929s,S,7>13:50
8h52m23.0651929s,S,8>11:50
8h52m23.0661939s,S,0>11:50
8h52m23.0661939s,S,0>12:50
8h52m23.0772164s,S,14>3:50
8h52m23.0772164s,S,14>11:50
8h52m23.0782165s,S,0>6:50
8h52m23.0782165s,S,7>1:50
8h52m23.0802168s,S,9>2:51
8h52m23.0902187s,S,4>15:50
8h52m23.0902187s,S,6>10:50
8h52m23.0902187s,S,4>11:50
8h52m23.0962201s,S,8>6:50
8h52m23.1002209s,S,14>8:50
8h52m23.1022211s,S,5>7:50
8h52m23.1022211s,S,5>0:50
8h52m23.1022211s,S,15>14:50
8h52m23.1022211s,S,15>13:51
8h52m23.1022211s,S,14>15:52
8h52m23.1052221s,S,2>9:52
8h52m23.1062223s,S,0>15:50
8h52m23.1102231s,S,5>8:52
8h52m23.1112232s,S,3>13:50
8h52m23.1112232s,S,14>0:50
8h52m23.1122233s,D,9>12
8h52m23.1122233s,S,9>12:51
8h52m23.1172243s,S,3>14:50
8h52m23.1222255s,S,4>14:50
8h52m23.1222255s,S,14>4:52
8h52m23.1272265s,D,8>15
8h52m23.1272265s,S,14>7:50
8h52m23.1272265s,S,5>13:50
8h52m23.1272265s,S,5>14:50
8h52m23.1272265s,S,8>15:51
8h52m23.1302272s,D,4>13
8h52m23.1302272s,S,4>13:51
8h52m23.1332278s,S,8>0:52
8h52m23.148231s,S,7>6:50
8h52m23.1502312s,S,9>1:51
8h52m23.1502312s,S,14>5:50
8h52m23.1502312s,S,12>9:52
8h52m23.1522318s,S,14>12:50
8h52m23.1522318s,S,15>12:50
8h52m23.1552325s,S,0>5:50
8h52m23.1552325s,S,0>3:50
8h52m23.1592333s,S,0>11:50
8h52m23.1592333s,S,0>13:50
8h52m23.1672346s,S,0>12:51
8h52m23.1702353s,S,13>4:52
8h52m23.1752366s,S,9>15:51
8h52m23.1752366s,S,1>9:52
8h52m23.1772368s,D,4>8
8h52m23.1772368s,S,8>10:50
8h52m23.1772368s,S,4>8:51
8h52m23.1812376s,S,6>5:50
8h52m23.1862389s,S,4>0:50
8h52m23.187239s,S,4>14:50
8h52m23.187239s,S,4>15:50
8h52m23.187239s,S,9>1:50
8h52m23.1882391s,S,3>8:50
8h52m23.1902394s,S,15>13:50
8h52m23.1902394s,S,13>15:52
8h52m23.1902394s,S,15>8:51
8h52m23.2032423s,S,5>6:50
8h52m23.2042424s,S,14>8:50
8h52m23.2072431s,S,5>8:50
8h52m23.2072431s,S,8>14:51
8h52m23.2082432s,S,8>3:50
8h52m23.212244s,S,9>12:50
8h52m23.2132442s,S,14>15:50
8h52m23.2132442s,S,15>0:50
8h52m23.2132442s,S,15>1:50
8h52m23.2142443s,S,4>8:50
8h52m23.2142443s,S,8>4:52
8h52m23.2192452s,S,0>6:50
8h52m23.2242465s,D,4>10
8h52m23.2242465s,S,4>10:51
8h52m23.2332482s,S,5>13:50
8h52m23.2332482s,S,5>14:50
8h52m23.2442506s,S,0>1:50
8h52m23.2482514s,S,9>4:50
8h52m23.2502516s,S,15>9:52
8h52m23.2502516s,S,4>9:50
8h52m23.2522522s,D,1>11
8h52m23.2522522s,S,0>11:50
8h52m23.2522522s,S,0>13:50
8h52m23.2522522s,S,1>11:51
8h52m23.2542525s,S,7>10:50
8h52m23.2552526s,S,14>12:50
8h52m23.256253s,D,2>11
8h52m23.256253s,S,14>7:50
8h52m23.256253s,S,2>11:51
8h52m23.2572531s,S,0>3:50
8h52m23.2582533s,S,8>14:50
8h52m23.2582533s,S,8>3:51
8h52m23.2582533s,S,14>8:52
8h52m23.2692553s,S,12>0:52
8h52m23.2712558s,S,10>4:52
8h52m23.2712558s,S,15>8:52
8h52m23.2712558s,S,8>15:52
8h52m23.2752567s,S,15>13:50
8h52m23.2752567s,S,15>10:50
8h52m23.2792575s,S,9>15:50
8h52m23.2792575s,S,9>4:51
8h52m23.281258s,S,4>11:50
8h52m23.281258s,S,4>0:50
8h52m23.2832583s,S,4>14:50
8h52m23.2832583s,S,5>10:50
8h52m23.2912599s,S,0>7:50
8h52m23.2912599s,S,0>5:50
8h52m23.2932605s,S,11>1:52
8h52m23.2962609s,S,11>2:52
8h52m23.3002617s,S,3>8:52
8h52m23.3032624s,D,1>12
8h52m23.3032624s,S,1>12:51
8h52m23.3052626s,S,15>2:50
8h52m23.3052626s,S,15>1:51
8h52m23.3082633s,D,8>12
8h52m23.3082633s,D,2>14
8h52m23.3082633s,S,8>12:51
8h52m23.3082633s,S,2>14:51
8h52m23.3102636s,S,7>8:50
8h52m23.3102636s,S,8>7:50
8h52m23.3102636s,S,4>9:52
8h52m23.3102636s,S,8>5:50
8h52m23.3172651s,S,5>8:50
8h52m23.3172651s,D,6>14
8h52m23.3172651s,S,4>15:50
8h52m23.3172651s,S,6>4:50
8h52m23.3172651s,S,6>14:51
8h52m23.3192656s,D,9>14
8h52m23.3192656s,S,9>14:51
8h52m23.3242666s,S,14>3:50
8h52m23.325267s,S,9>13:50
8h52m23.3272673s,S,14>13:50
8h52m23.3282674s,S,4>13:50
8h52m23.3332686s,S,14>12:50
8h52m23.3352689s,S,0>2:50
8h52m23.3352689s,S,1>6:50
8h52m23.3372695s,S,2>9:50
8h52m23.3382696s,S,5>13:50
8h52m23.3382696s,S,0>1:50
8h52m23.3392697s,S,5>12:50
8h52m23.3432705s,S,0>13:50
8h52m23.3452708s,S,9>4:50
8h52m23.3502717s,S,12>8:52
8h52m23.3502717s,S,4>7:50
8h52m23.3522723s,S,8>14:50
8h52m23.3532724s,D,8>9
8h52m23.3532724s,S,15>0:50
8h52m23.3532724s,S,12>1:52
8h52m23.3532724s,S,8>9:51
8h52m23.355273s,S,7>9:50
8h52m23.355273s,S,8>6:50
8h52m23.355273s,S,9>0:50
8h52m23.3612741s,S,0>11:50
8h52m23.3632746s,S,2>15:50
8h52m23.3652749s,D,1>14
8h52m23.3652749s,S,11>12:51
8h52m23.3652749s,S,9>13:51
8h52m23.3652749s,S,14>9:52
8h52m23.3652749s,S,1>14:51
8h52m23.3672754s,S,15>4:50
8h52m23.3672754s,S,15>10:50
8h52m23.3692757s,D,10>11
8h52m23.3692757s,S,4>8:50
8h52m23.3692757s,S,14>2:52
8h52m23.3692757s,S,5>0:50
8h52m23.3692757s,S,10>11:51
8h52m23.3712762s,S,9>8:52
8h52m23.3762749s,S,4>0:50
8h52m23.3772773s,D,8>13
8h52m23.3772773s,D,2>10
8h52m23.3772773s,S,9>15:50
8h52m23.3772773s,S,2>10:51
8h52m23.3772773s,S,8>13:51
8h52m23.3852793s,S,13>9:52
8h52m23.3872795s,S,8>0:50
8h52m23.3912803s,D,9>10
8h52m23.3912803s,S,9>10:51
8h52m23.3912803s,S,8>11:50
8h52m23.3932806s,S,8>10:50
8h52m23.3952811s,S,15>12:50
8h52m23.3952811s,S,5>10:50
8h52m23.3952811s,S,15>2:50
8h52m23.3952811s,S,15>1:50
8h52m23.3952811s,S,14>5:50
8h52m23.3952811s,S,1>15:52
8h52m23.3972814s,S,7>11:50
8h52m23.3972814s,S,0>10:50
8h52m23.4052634s,S,8>15:50
8h52m23.4062647s,S,14>0:50
8h52m23.4062647s,S,9>13:50
8h52m23.4082808s,S,4>10:50
8h52m23.4082808s,S,13>8:52
8h52m23.4112844s,S,11>10:52
8h52m23.4142827s,S,4>14:50
8h52m23.4152653s,S,4>6:50
8h52m23.4152653s,S,4>7:50
8h52m23.4152653s,S,9>1:50
8h52m23.4192834s,S,9>8:51
8h52m23.4192834s,S,10>9:52
8h52m23.4192834s,S,11>14:51
8h52m23.4192834s,S,12>11:52
8h52m23.4212869s,D,10>12
8h52m23.4212869s,S,10>2:52
8h52m23.4212869s,S,10>12:51
8h52m23.4262852s,S,1>7:50
8h52m23.4262852s,S,0>4:50
8h52m23.427268s,S,1>14:50
8h52m23.427268s,S,14>1:52
8h52m23.4282855s,S,6>4:51
8h52m23.4282855s,S,14>6:52
8h52m23.4282855s,S,0>5:50
8h52m23.4282855s,S,8>3:50
8h52m23.4282855s,S,0>7:50
8h52m23.4282855s,S,8>10:50
8h52m23.4282855s,S,9>4:50
8h52m23.4312891s,S,0>1:50
8h52m23.4312891s,S,2>14:50
8h52m23.4312891s,D,2>12
8h52m23.4312891s,S,2>12:51
8h52m23.4352899s,D,1>13
8h52m23.4352899s,S,9>6:50
8h52m23.4352899s,S,1>13:51
8h52m23.4372902s,S,8>9:52
8h52m23.4372902s,S,8>14:50
8h52m23.4392907s,S,5>14:50
8h52m23.4452918s,S,9>12:50
8h52m23.4472923s,S,9>2:50
8h52m23.4532937s,S,0>13:50
8h52m23.455294s,S,9>0:50
8h52m23.455294s,S,2>11:50
8h52m23.4592951s,D,3>11
8h52m23.4592951s,S,9>15:50
8h52m23.4592951s,S,3>11:51
8h52m23.4632959s,S,2>9:50
8h52m23.4672967s,S,15>9:50
8h52m23.4672967s,S,15>4:50
8h52m23.469297s,S,8>7:50
8h52m23.469297s,S,8>5:50
8h52m23.469297s,S,8>3:50
8h52m23.4712975s,S,4>9:50
8h52m23.4712975s,S,4>0:50
8h52m23.4732978s,S,11>8:50
8h52m23.4732978s,S,10>12:50
8h52m23.4732978s,S,12>10:52
8h52m23.4732978s,S,10>15:51
8h52m23.4752983s,S,13>1:52
8h52m23.4772986s,S,9>13:50
8h52m23.4792992s,S,11>4:51
8h52m23.4792992s,S,14>11:52
8h52m23.4812997s,D,1>8
8h52m23.4812997s,S,1>8:51
8h52m23.4833s,S,4>7:50
8h52m23.4833s,S,12>2:52
8h52m23.4853005s,D,7>12
8h52m23.4853005s,S,8>15:50
8h52m23.4853005s,S,9>14:50
8h52m23.4853005s,S,1>9:50
8h52m23.4853005s,S,8>4:50
8h52m23.4853005s,S,7>12:51
8h52m23.4873008s,S,15>2:50
8h52m23.4893013s,S,0>15:50
8h52m23.4893013s,S,1>0:50
8h52m23.4893013s,S,1>14:50
8h52m23.4913016s,S,2>10:50
8h52m23.4913016s,D,2>13
8h52m23.4913016s,S,2>13:51
8h52m23.4933022s,S,2>14:50
8h52m23.4933022s,S,15>14:50
8h52m23.497303s,S,15>13:50
8h52m23.497303s,S,9>4:50
8h52m23.497303s,S,15>12:50
8h52m23.502301s,S,4>11:50
8h52m23.5033044s,S,11>9:50
8h52m23.5043016s,S,14>7:50
8h52m23.5073052s,S,5>7:50
8h52m23.5073052s,S,5>0:50
8h52m23.511306s,S,11>3:52
8h52m23.5133065s,S,9>7:50
8h52m23.5133065s,S,9>6:50
8h52m23.5133065s,S,8>1:52
8h52m23.5153068s,S,4>6:50
8h52m23.5153068s,S,1>6:50
8h52m23.5153068s,S,1>15:50
8h52m23.5173074s,S,14>10:50
8h52m23.5193076s,D,3>9
8h52m23.5193076s,S,3>9:51
8h52m23.5213082s,D,1>10
8h52m23.5213082s,S,1>10:51
8h52m23.5233084s,S,0>2:50
8h52m23.5233084s,S,10>12:50
8h52m23.5233084s,S,10>6:50
8h52m23.525309s,S,0>6:50
8h52m23.525309s,S,8>12:50
8h52m23.5273095s,S,6>9:51
8h52m23.5313104s,S,13>2:52
8h52m23.5333106s,S,2>0:50
8h52m23.5333106s,S,11>6:50
8h52m23.5333106s,S,2>9:50
8h52m23.5353112s,S,9>4:50
8h52m23.5373114s,D,2>8
8h52m23.5373114s,D,11>13
8h52m23.5373114s,S,0>8:50
8h52m23.5373114s,S,2>8:51
8h52m23.5373114s,S,11>13:51
8h52m23.539312s,S,9>0:50
8h52m23.539312s,S,9>15:50
8h52m23.539312s,S,11>2:50
8h52m23.539312s,S,6>11:50
8h52m23.5433128s,S,1>8:50
8h52m23.5463135s,S,15>0:50
8h52m23.5463135s,S,8>0:50
8h52m23.5463135s,S,8>5:50
8h52m23.5503143s,S,4>13:50
8h52m23.5503143s,S,4>11:50
8h52m23.553315s,S,2>12:50
8h52m23.553315s,S,9>11:50
8h52m23.553315s,S,2>14:50
8h52m23.5543151s,S,7>11:51
8h52m23.5543151s,S,12>7:52
8h52m23.5573158s,S,9>3:52
8h52m23.5623194s,S,10>1:52
8h52m23.5623194s,S,3>12:50
8h52m23.5643144s,S,10>5:51
8h52m23.5643144s,S,15>10:52
8h52m23.5653145s,S,15>9:50
8h52m23.5673151s,S,0>7:50
8h52m23.5673151s,S,8>7:50
8h52m23.5693153s,S,8>2:52
8h52m23.5693153s,S,2>9:50
8h52m23.5693153s,S,8>4:50
8h52m23.5693153s,S,4>7:50
8h52m23.5693153s,S,4>0:50
8h52m23.5693153s,S,8>15:50
8h52m23.5743204s,S,11>10:51
8h52m23.5743204s,S,13>11:52
8h52m23.5753199s,S,1>10:50
8h52m23.5773202s,D,3>15
8h52m23.5773202s,S,3>15:51
8h52m23.5793207s,S,9>2:50
8h52m23.5793207s,S,14>8:50
8h52m23.5803217s,S,14>12:50
8h52m23.5823s,S,11>3:50
8h52m23.5913047s,S,13>5:51
8h52m23.5933032s,S,9>7:50
8h52m23.5933032s,S,9>6:50
8h52m23.595324s,S,3>14:50
8h52m23.5983247s,S,4>13:50
8h52m23.5983247s,S,4>11:52
8h52m23.5983247s,S,15>13:50
8h52m23.5983247s,S,15>12:50
8h52m23.6023252s,S,2>9:50
8h52m23.6033256s,S,15>8:50
8h52m23.6053262s,S,8>12:50
8h52m23.6053262s,S,9>13:50
8h52m23.6073264s,S,2>11:50
8h52m23.6083266s,S,1>9:50
8h52m23.6083266s,S,1>6:50
8h52m23.6083266s,S,1>11:50
8h52m23.6103271s,S,5>6:50
8h52m23.6133278s,S,4>9:50
8h52m23.6133278s,S,8>6:50
8h52m23.6133278s,S,7>9:51
8h52m23.6133278s,S,11>7:52
8h52m23.6133278s,S,4>6:52
8h52m23.6153281s,S,9>0:50
8h52m23.6153281s,S,0>4:50
8h52m23.6153281s,S,10>15:50
8h52m23.6153281s,S,9>15:50
8h52m23.6153281s,S,10>6:50
8h52m23.6173283s,S,2>14:50
8h52m23.6193292s,S,0>9:50
8h52m23.6193292s,S,1>0:50
8h52m23.6193292s,S,10>11:52
8h52m23.6213292s,D,6>13
8h52m23.6213292s,S,7>5:50
8h52m23.6213292s,S,6>13:51
8h52m23.62533s,S,3>0:50
8h52m23.6273305s,S,8>11:50
8h52m23.6273305s,S,8>0:50
8h52m23.6273305s,S,2>6:50
8h52m23.6273305s,S,2>0:50
8h52m23.6273305s,S,11>12:50
8h52m23.6303312s,S,6>0:50
8h52m23.6303312s,S,0>8:50
8h52m23.6313313s,S,4>7:50
8h52m23.6333319s,S,11>13:50
8h52m23.6333319s,S,11>3:50
8h52m23.6353322s,S,9>11:50
8h52m23.6373327s,D,11>15
8h52m23.6373327s,S,11>15:51
8h52m23.639333s,S,4>8:50
8h52m23.6433338s,S,4>15:50
8h52m23.6463345s,S,8>9:50
8h52m23.6473349s,S,2>10:50
8h52m23.6503353s,S,1>12:50
8h52m23.6503353s,S,1>11:50
8h52m23.6523358s,S,14>0:50
8h52m23.6523358s,S,10>4:51
8h52m23.6523358s,S,8>4:50
8h52m23.6523358s,S,5>10:52
8h52m23.6543361s,S,9>7:52
8h52m23.6573368s,S,12>9:51
8h52m23.6573368s,S,15>10:50
8h52m23.6583369s,S,8>14:50
8h52m23.6603375s,S,11>2:50
8h52m23.6623377s,S,8>13:50
8h52m23.6623377s,S,9>2:50
8h52m23.6673387s,S,0>15:50
8h52m23.6673387s,S,3>8:50
8h52m23.6693392s,S,11>7:50
8h52m23.6693392s,S,9>6:52
8h52m23.6693392s,S,7>2:50
8h52m23.6713395s,S,13>8:51
8h52m23.6713395s,S,5>13:52
8h52m23.6733401s,S,0>10:50
8h52m23.6743402s,S,4>0:50
8h52m23.6753403s,D,7>15
8h52m23.6753403s,S,7>15:51
8h52m23.6773409s,S,11>14:50
8h52m23.6773409s,S,2>14:50
8h52m23.6773409s,S,2>12:50
8h52m23.6773409s,S,15>3:52
8h52m23.683342s,S,11>13:50
8h52m23.6853422s,S,15>13:50
8h52m23.6863426s,S,15>0:50
8h52m23.6863426s,S,15>1:50
8h52m23.6883429s,S,8>12:50
8h52m23.6883429s,S,9>13:50
8h52m23.6883429s,S,8>7:50
8h52m23.6913436s,S,1>14:50
8h52m23.6913436s,S,9>0:50
8h52m23.6923437s,S,12>1:51
8h52m23.6923437s,S,9>12:52
8h52m23.6943443s,S,8>10:50
8h52m23.6943443s,S,9>7:50
8h52m23.6963445s,S,13>4:51
8h52m23.6963445s,S,8>13:52
8h52m23.6963445s,S,0>14:50
8h52m23.697345s,S,10>3:51
8h52m23.697345s,S,4>10:52
8h52m23.7023456s,S,1>9:50
8h52m23.7023456s,S,1>6:50
8h52m23.7063467s,S,10>6:50
8h52m23.7063467s,S,10>15:50
8h52m23.7063467s,S,10>4:50
8h52m23.7073468s,S,8>6:50
8h52m23.7073468s,S,6>8:51
8h52m23.7073468s,S,13>6:52
8h52m23.708347s,S,9>4:50
8h52m23.708347s,S,3>10:50
8h52m23.7093474s,S,4>6:50
8h52m23.7093474s,S,1>7:50
8h52m23.7093474s,S,1>0:50
8h52m23.7103475s,S,0>9:50
8h52m23.7103475s,S,8>15:50
8h52m23.7113477s,S,0>6:50
8h52m23.7183489s,S,11>13:50
8h52m23.7203494s,S,2>7:50
8h52m23.7203494s,S,2>6:50
8h52m23.7203494s,S,2>0:50
8h52m23.72235s,S,7>1:50
8h52m23.7233501s,S,13>1:50
8h52m23.7243502s,S,7>3:50
8h52m23.7243502s,S,8>3:50
8h52m23.7243502s,S,7>2:50
8h52m23.7243502s,S,11>1:50
8h52m23.7243502s,S,11>7:50
8h52m23.7273509s,S,3>7:50
8h52m23.7273509s,S,11>2:51
8h52m23.7273509s,S,15>11:52
8h52m23.7283511s,S,1>11:50
8h52m23.7283511s,S,8>0:50
8h52m23.7283511s,S,12>0:50
8h52m23.7283511s,S,2>13:50
8h52m23.7353526s,S,9>11:50
8h52m23.7363527s,S,13>2:51
8h52m23.7363527s,S,4>13:52
8h52m23.7383532s,S,4>11:50
8h52m23.7393534s,S,2>12:50
8h52m23.7393534s,S,11>4:50
8h52m23.7393534s,S,2>14:50
8h52m23.7403535s,S,9>15:50
8h52m23.7433542s,S,12>7:51
8h52m23.7433542s,S,1>12:52
8h52m23.7453545s,S,9>6:50
8h52m23.7453545s,S,6>4:50
8h52m23.7473547s,S,15>4:50
8h52m23.7473547s,S,15>10:50
8h52m23.7483551s,S,10>9:51
8h52m23.752356s,S,10>5:50
8h52m23.7543565s,S,11>0:50
8h52m23.7583573s,S,3>11:50
8h52m23.7583573s,S,3>10:52
8h52m23.7603573s,S,13>9:50
8h52m23.7603573s,S,9>2:50
8h52m23.7623578s,D,5>9
8h52m23.7623578s,S,14>10:50
8h52m23.7623578s,S,5>9:51
8h52m23.7643581s,S,1>15:50
8h52m23.7643581s,S,2>11:50
8h52m23.7663587s,S,8>5:50
8h52m23.7663587s,S,11>9:50
8h52m23.7683589s,S,11>1:51
8h52m23.7703595s,S,6>7:50
8h52m23.7703595s,S,15>13:50
8h52m23.7703595s,S,4>9:50
8h52m23.7713599s,S,13>14:51
8h52m23.7713599s,S,2>13:52
8h52m23.7753607s,S,2>9:50
8h52m23.7753607s,S,9>10:52
8h52m23.7793615s,S,7>4:50
8h52m23.7803617s,S,13>0:50
8h52m23.782342s,S,15>7:52
8h52m23.7853629s,S,11>10:50
8h52m23.7853629s,S,9>1:50
8h52m23.7873632s,S,8>6:50
8h52m23.7873632s,S,8>14:50
8h52m23.791364s,S,7>13:50
8h52m23.791364s,S,7>3:50
8h52m23.7923641s,S,11>6:50
8h52m23.7923641s,S,1>7:50
8h52m23.7923641s,S,6>2:50
8h52m23.7923641s,S,3>13:50
8h52m23.7923641s,S,8>4:50
8h52m23.7923641s,S,3>7:50
8h52m23.7923641s,S,1>6:50
8h52m23.7953648s,S,1>12:50
8h52m23.7973651s,S,10>15:50
8h52m23.7973651s,S,10>4:50
8h52m23.8003657s,S,2>12:50
8h52m23.8003657s,S,2>15:50
8h52m23.8003657s,S,10>7:50
8h52m23.802366s,S,1>0:50
8h52m23.8043666s,S,2>10:50
8h52m23.8043666s,S,2>11:52
8h52m23.8043666s,S,4>11:50
8h52m23.8043666s,S,4>6:50
8h52m23.8073672s,S,0>12:50
8h52m23.8073672s,S,0>14:50
8h52m23.8083674s,S,8>11:50
8h52m23.8083674s,S,0>3:50
8h52m23.8083674s,S,0>15:50
8h52m23.8093675s,S,2>13:50
8h52m23.8093675s,S,7>12:52
8h52m23.8103679s,S,11>1:50
8h52m23.8103679s,S,3>9:50
8h52m23.8103679s,S,9>12:50
8h52m23.8103679s,S,1>11:52
8h52m23.8103679s,S,2>7:50
8h52m23.8103679s,S,2>6:50
8h52m23.8153689s,D,6>15
8h52m23.8153689s,S,9>0:50
8h52m23.8153689s,S,6>15:51
8h52m23.8203698s,S,9>6:50
8h52m23.8203698s,S,9>7:50
8h52m23.8203698s,S,11>7:50
8h52m23.8233679s,S,14>8:50
8h52m23.829369s,D,12>6
8h52m23.829369s,S,13>11:51
8h52m23.829369s,S,14>13:52
8h52m23.829369s,S,12>3:50
8h52m23.829369s,S,8>12:50
8h52m23.829369s,S,12>6:51
8h52m23.8333698s,S,9>5:52
8h52m23.8393541s,S,15>10:50
8h52m23.8393541s,S,10>11:50
8h52m23.8403713s,S,8>10:50
8h52m23.8403713s,S,8>15:50
8h52m23.8403713s,S,6>9:50
8h52m23.8403713s,S,3>10:50
8h52m23.843372s,S,15>9:50
8h52m23.843372s,S,7>14:50
8h52m23.843372s,S,15>4:50
8h52m23.843372s,S,8>0:50
8h52m23.8443724s,S,10>1:50
8h52m23.8463756s,S,11>0:50
8h52m23.8463756s,S,2>0:50
8h52m23.8473757s,S,3>15:50
8h52m23.8473757s,S,1>13:50
8h52m23.8473757s,S,9>14:50
8h52m23.8503764s,S,1>9:50
8h52m23.8523752s,S,4>13:50
8h52m23.8523752s,S,2>13:50
8h52m23.8533771s,S,0>11:50
8h52m23.8543772s,S,11>2:50
8h52m23.8573779s,S,7>13:50
8h52m23.8573779s,S,1>12:50
8h52m23.8593784s,S,10>14:50
8h52m23.8593784s,S,3>13:50
8h52m23.8613784s,D,5>15
8h52m23.8613784s,S,5>15:51
8h52m23.8623788s,S,9>11:50
8h52m23.8653795s,S,13>7:50
8h52m23.8663797s,S,11>13:52
8h52m23.8683776s,S,8>14:50
8h52m23.8683776s,S,8>6:52
8h52m23.8703805s,S,8>9:50
8h52m23.8713806s,S,8>3:50
8h52m23.8763792s,D,13>12
8h52m23.8763792s,S,13>12:51
8h52m23.877382s,S,11>1:50
8h52m23.877382s,S,7>12:50
8h52m23.877382s,S,1>15:50
8h52m23.877382s,S,12>14:50
8h52m23.8813828s,S,10>2:50
8h52m23.883383s,S,11>12:50
8h52m23.883383s,S,6>10:50
8h52m23.883383s,S,11>6:50
8h52m23.883383s,S,1>9:50
8h52m23.883383s,S,6>2:50
8h52m23.8853833s,S,1>8:50
8h52m23.8853833s,S,10>5:50
8h52m23.8863837s,S,8>13:50
8h52m23.8873839s,S,13>3:50
8h52m23.8883843s,S,9>2:50
8h52m23.8883843s,S,10>4:50
8h52m23.8883843s,S,2>10:50
8h52m23.8893844s,S,7>0:50
8h52m23.8913847s,S,2>11:50
8h52m23.8913847s,S,3>11:50
8h52m23.8913847s,S,9>10:50
8h52m23.8933849s,S,4>8:50
8h52m23.8953855s,S,1>7:50
8h52m23.8963859s,S,9>7:50
8h52m23.8963859s,S,9>6:50
8h52m23.9003838s,S,4>9:50
8h52m23.9003838s,S,4>6:50
8h52m23.9023847s,S,2>7:50
8h52m23.9063881s,S,3>12:50
8h52m23.9093885s,S,1>11:50
8h52m23.9093885s,S,1>13:50
8h52m23.9093885s,S,0>6:50
8h52m23.9103889s,S,0>5:50
8h52m23.9133706s,S,8>5:50
8h52m23.9133706s,S,8>7:50
8h52m23.9163774s,S,9>8:50
8h52m23.9163774s,S,6>11:50
8h52m23.9173875s,S,13>10:50
8h52m23.9173875s,S,13>7:50
8h52m23.9173875s,S,1>0:50
8h52m23.9183879s,S,0>12:50
8h52m23.919388s,S,7>8:50
8h52m23.919388s,S,11>3:50
8h52m23.919388s,S,15>0:50
8h52m23.9203882s,S,10>8:50
8h52m23.9203882s,S,8>4:50
8h52m23.9203882s,S,8>3:50
8h52m23.9243896s,S,10>9:50
8h52m23.9263734s,S,8>11:50
8h52m23.9263734s,S,13>1:51
8h52m23.9263734s,S,12>13:52
8h52m23.930391s,S,12>8:51
8h52m23.930391s,S,6>12:52
8h52m23.9323739s,S,4>10:50
8h52m23.9323739s,S,4>15:50
8h52m23.9333911s,S,9>10:50
8h52m23.9333911s,S,2>8:50
8h52m23.9333911s,S,9>8:50
8h52m23.9333911s,S,15>10:50
8h52m23.9343915s,S,11>14:50
8h52m23.9353916s,S,13>4:50
8h52m23.9353916s,S,10>12:50
8h52m23.9373925s,S,9>11:50
8h52m23.939393s,S,11>1:50
8h52m23.939393s,S,2>0:50
8h52m23.939393s,S,2>6:50
8h52m23.939393s,S,15>9:50
8h52m23.939393s,S,15>4:50
8h52m23.9433938s,S,3>9:50
8h52m23.9433938s,S,7>12:50
8h52m23.9453944s,S,0>13:50
8h52m23.9463945s,S,1>6:50
8h52m23.9483951s,S,9>12:50
8h52m23.9483951s,S,12>14:50
8h52m23.9483951s,S,12>2:50
8h52m23.9503956s,S,10>0:50
8h52m23.9503956s,S,0>8:50
8h52m23.9503956s,S,3>6:50
8h52m23.9523959s,S,10>6:50
8h52m23.9523959s,S,1>14:50
8h52m23.9543964s,S,13>15:50
8h52m23.9553966s,S,8>12:50
8h52m23.9573971s,S,14>15:51
8h52m23.9573971s,S,15>6:52
8h52m23.9594639s,S,2>15:50
8h52m23.9594639s,S,8>6:50
8h52m23.9614615s,S,9>1:50
8h52m23.962462s,S,1>13:52
8h52m23.9644611s,S,7>11:50
8h52m23.9663986s,S,9>8:50
8h52m23.9694641s,S,3>0:50
8h52m23.9694641s,S,13>10:50
8h52m23.9714667s,S,11>15:50
8h52m23.9714667s,S,1>11:50
8h52m23.9714667s,S,1>15:50
8h52m23.9714667s,S,10>11:50
8h52m23.9734004s,S,9>7:50
8h52m23.9753839s,S,13>9:50
8h52m23.9763841s,S,11>12:50
8h52m23.9763841s,S,6>5:50
8h52m23.9763841s,S,11>6:50
8h52m23.9763841s,S,6>10:50
8h52m23.9763841s,S,6>2:50
8h52m23.978467s,S,4>0:50
8h52m23.978467s,S,13>12:50
8h52m23.9834026s,S,11>2:50
8h52m23.9843857s,S,9>10:50
8h52m23.9854849s,S,9>14:50
8h52m23.9874878s,S,10>1:50
8h52m23.9895077s,S,8>5:50
8h52m23.9915118s,S,9>12:50
8h52m23.9973874s,S,7>6:50
8h52m23.9973874s,S,7>0:50
8h52m23.9983875s,S,8>9:50
8h52m23.9983875s,S,4>6:50
8h52m23.9983875s,S,8>12:52
8h52m23.9983875s,S,11>4:50
8h52m23.9983875s,S,13>14:50
8h52m23.9993882s,S,5>15:50
8h52m23.9993882s,S,15>5:52
8h52m24.0023886s,S,12>6:50
8h52m24.0023886s,S,12>2:51
8h52m24.0083903s,S,6>0:50
8h52m24.0083903s,S,6>11:51
8h52m24.0103906s,S,1>7:50
8h52m24.0133907s,S,9>1:50
8h52m24.0143914s,S,9>11:50
8h52m24.0143914s,S,8>13:50
8h52m24.0143914s,S,1>13:50
8h52m24.0143914s,S,1>12:50
8h52m24.0143914s,S,10>2:50
8h52m24.0163916s,D,5>11
8h52m24.0163916s,S,5>11:51
8h52m24.0173921s,S,15>1:50
8h52m24.0203925s,S,12>9:50
