t,c,d
18.314586s,S,15>12:50
18.3165863s,S,8>14:50
18.3165863s,S,17>11:52
18.3205883s,D,22>19:16000000
18.3205883s,S,22>19:51
18.3225885s,S,20>19:50
18.3255886s,S,21>19:50
18.3305896s,S,4>11:50
18.3345907s,S,16>15:50
18.3375914s,D,1>17:8000000
18.3375914s,S,1>17:51
18.3385918s,S,17>2:52
18.3405926s,S,6>14:50
18.345593s,S,11>15:50
18.345593s,S,17>6:50
18.3495935s,S,8>13:50
18.3495935s,D,2>18:10000000
18.3495935s,S,2>18:51
18.3525948s,S,14>4:50
18.3585973s,S,17>9:51
18.3585973s,S,11>13:50
18.3585973s,S,0>17:52
18.361598s,S,15>5:50
18.3635974s,S,10>11:50
18.3685992s,S,8>12:50
18.3685992s,S,14>5:50
18.3695982s,S,14>16:50
18.3695982s,S,0>11:50
18.3705992s,S,20>17:50
18.375601s,S,8>18:50
18.3776098s,S,4>14:50
18.3776098s,S,5>10:50
18.3776098s,S,17>1:52
18.3807705s,S,18>2:51
18.3807705s,S,6>10:50
18.3836023s,S,0>21:51
18.3836023s,S,4>9:50
18.3846025s,S,17>8:51
18.3846025s,S,9>17:52
18.387604s,D,1>18:8000000
18.387604s,S,1>18:51
18.3907788s,S,2>16:50
18.3926041s,S,16>4:50
18.3936054s,S,16>8:50
18.3956042s,S,17>5:52
18.402606s,S,21>19:50
18.4036061s,S,19>22:52
18.4056067s,S,10>12:50
18.4076069s,S,8>17:50
18.4086071s,S,8>16:50
18.4086071s,S,0>18:50
18.4116077s,S,17>9:50
18.4128418s,S,0>22:50
18.4128418s,S,22>0:50
18.4156089s,S,15>13:50
18.4156089s,S,4>15:50
18.4196111s,S,1>7:50
18.4276119s,S,16>6:50
18.4276119s,S,18>1:52
18.4276119s,S,6>16:52
18.4326219s,S,18>3:51
18.4326219s,S,2>18:52
18.4326219s,S,18>2:52
18.4366139s,S,17>6:50
18.4366139s,S,11>15:50
18.4366139s,S,11>18:50
18.4386142s,S,17>9:50
18.4386142s,S,17>10:50
18.440615s,S,8>17:52
18.4436157s,D,16>17:15000000
18.4436157s,C,16>9
18.4436157s,C,9>16
18.4436157s,C,16>9
18.4436157s,S,16>17:51
18.4436157s,C,9>16
18.4566189s,S,10>14:50
18.4606194s,S,16>13:50
18.4606194s,S,0>12:50
18.4646208s,S,5>17:50
18.4656212s,S,17>8:50
18.4656212s,S,17>9:50
18.4656212s,S,14>8:50
18.4686219s,S,1>12:50
18.4686219s,S,20>17:50
18.4726218s,S,6>11:50
18.4746227s,S,3>18:52
18.4776237s,S,16>15:50
18.4776237s,S,2>17:50
18.4776237s,S,14>16:50
18.4786326s,S,11>1:50
18.4806328s,S,17>20:50
18.4806328s,S,21>0:50
18.4816333s,S,5>8:50
18.4826334s,D,9>18:5000000
18.4826334s,D,18>17:8000000
18.4826334s,S,9>18:51
18.4826334s,S,18>17:51
18.4846337s,S,22>19:50
18.4846337s,S,2>14:50
18.4906262s,D,3>17:8000000
18.4906262s,S,3>17:51
18.491627s,S,17>10:50
18.491627s,S,17>9:50
18.493626s,D,13>17:7000000
18.493626s,C,13>9
18.493626s,C,13>9
18.493626s,C,9>13
18.493626s,S,13>17:51
18.493626s,C,9>13
18.4986369s,S,15>16:50
18.5026313s,S,15>7:50
18.5106321s,S,18>9:52
18.5106321s,S,4>17:50
18.5106321s,S,4>15:50
18.5156318s,D,0>20:29000000
18.5156318s,C,0>5
18.5156318s,S,0>20:51
18.5156318s,C,0>5
18.5156318s,C,5>0
18.5156318s,C,5>0
18.5176324s,S,10>3:50
18.5176324s,S,14>9:50
18.5186331s,S,16>8:51
18.5186331s,S,17>16:52
18.5216326s,S,0>21:50
18.5216326s,S,11>8:50
18.5226327s,S,1>13:50
18.5226327s,S,1>12:50
18.5266339s,S,18>4:51
18.5266339s,S,17>18:52
18.5276352s,S,23>0:51
18.5286359s,S,11>18:50
18.5286359s,S,17>11:50
18.5296363s,S,17>13:52
18.5316357s,S,16>2:50
18.5316357s,S,2>7:50
18.5316357s,S,17>3:52
18.5316357s,S,17>10:50
18.5366372s,D,13>18:7000000
18.5366372s,C,13>4
18.5366372s,C,4>13
18.5366372s,C,13>4
18.5366372s,S,13>18:51
18.5366372s,C,4>13
18.5376373s,S,9>1:50
18.545639s,D,3>19:13000000
18.545639s,S,3>19:51
18.5786459s,S,11>17:50
18.5786459s,S,5>16:50
18.5786459s,S,4>6:50
18.5816466s,S,5>12:50
18.5816466s,S,1>18:50
18.5816466s,S,6>16:50
18.5816466s,S,16>13:50
18.5816466s,S,2>13:50
18.5816466s,S,6>12:50
18.5816466s,S,0>1:50
18.5816466s,S,20>19:50
18.6016512s,D,12>17:10000000
18.6016512s,S,12>17:51
18.6016512s,S,13>14:50
18.6016512s,S,22>0:50
18.6016512s,S,22>19:50
18.6016512s,S,10>6:50
18.6016512s,S,14>6:50
18.6026519s,S,17>4:50
18.6026519s,S,17>20:50
18.6026519s,D,7>17:11000000
18.6026519s,S,7>17:51
18.6026519s,C,17>10
18.6026519s,C,17>10
18.6026519s,C,10>17
18.6026519s,C,10>17
18.6026519s,S,21>0:52
18.6026519s,S,14>8:50
18.6146544s,S,18>13:52
18.6156545s,S,9>6:50
18.6156545s,S,11>14:50
18.6156545s,S,17>2:50
18.6156545s,S,3>14:50
18.6156545s,S,4>18:52
18.6166547s,S,18>8:51
18.6166547s,S,18>4:50
18.6166547s,S,1>13:50
18.6186549s,S,8>16:52
18.6186549s,S,16>11:50
18.628658s,D,13>19:12000000
18.628658s,S,4>17:50
18.628658s,C,13>5
18.628658s,C,13>5
18.628658s,S,13>19:51
18.628658s,C,5>13
18.628658s,C,5>13
18.6316584s,S,2>8:50
18.636659s,S,15>14:50
18.6376606s,S,16>3:50
18.6396597s,D,16>19:20000000
18.6396597s,C,16>12
18.6396597s,S,16>19:51
18.6396597s,C,16>12
18.6396597s,C,12>16
18.6396597s,C,12>16
18.64166s,S,16>14:50
18.6446609s,S,19>3:52
18.6446609s,S,1>7:50
18.6486617s,S,2>16:50
18.6486617s,S,0>23:52
18.6486617s,S,0>16:50
18.6526626s,S,8>18:52
18.6556632s,D,24>0:26000000
18.6556632s,S,17>0:50
18.6556632s,S,24>0:51
18.6556632s,C,0>12
18.6556632s,C,0>12
18.6556632s,C,12>0
18.6556632s,C,12>0
18.6566634s,S,13>1:50
18.6566634s,S,1>18:50
18.6596641s,S,17>12:52
18.6596641s,S,14>9:50
18.6626656s,S,16>2:50
18.663666s,S,13>7:50
18.663666s,S,17>7:52
18.6656657s,D,18>19:13000000
18.6656657s,S,18>11:50
18.6656657s,S,18>19:51
18.6666658s,S,15>2:50
18.6666658s,S,15>16:51
18.6696668s,D,12>18:10000000
18.6696668s,S,17>8:50
18.6696668s,S,12>18:51
18.6746675s,D,7>18:11000000
18.6746675s,C,7>15
18.6746675s,S,7>18:51
18.6746675s,C,15>7
18.6746675s,C,15>7
18.6746675s,S,2>10:50
18.6746675s,C,7>15
18.6756682s,S,0>22:51
18.6756682s,S,20>0:52
18.6756682s,S,4>7:50
18.6776693s,S,11>16:50
18.6776693s,S,11>14:50
18.6776693s,S,3>13:50
18.6836704s,S,18>4:50
18.6836704s,S,19>16:51
18.6836704s,S,16>13:50
18.6886713s,S,4>11:50
18.6886713s,S,5>15:50
18.6896715s,S,19>13:52
18.6926716s,S,13>0:50
18.6926716s,S,9>12:50
18.6936723s,S,10>13:50
18.6956726s,S,16>4:50
18.696673s,S,6>15:50
18.6986732s,S,1>0:50
18.7036748s,S,1>10:50
18.7056756s,S,14>7:50
18.7066757s,S,18>2:50
18.7076759s,S,17>20:50
18.7076759s,S,17>4:50
18.708676s,S,0>20:50
18.7106757s,S,12>5:50
18.7106757s,S,3>6:50
18.7136764s,S,16>1:50
18.7136764s,S,3>15:50
18.7136764s,S,5>7:50
18.716677s,S,13>15:50
18.7176775s,S,6>17:50
18.7176775s,S,14>10:50
18.7196789s,S,7>9:50
18.721678s,S,18>12:52
18.7266795s,S,2>11:50
18.7286798s,S,9>11:50
18.7286798s,S,18>11:50
18.7306803s,S,18>7:52
18.7336807s,S,18>5:51
18.7336807s,S,19>18:52
18.7346814s,S,4>14:50
18.7346814s,S,2>17:50
18.7366829s,D,8>20:17000000
18.7366829s,C,8>6
18.7366829s,C,6>8
18.7366829s,S,8>20:51
18.7366829s,C,6>8
18.7366829s,C,8>6
18.7386831s,S,4>12:50
18.7386831s,S,16>11:50
18.7446927s,S,1>16:50
18.7456931s,S,23>0:50
18.7476934s,S,17>5:50
18.7506847s,S,16>8:50
18.7506847s,S,13>12:50
18.7546949s,S,11>16:50
18.7546949s,S,11>1:50
18.7546949s,S,17>0:50
18.7566954s,S,16>2:50
18.7566954s,S,9>14:50
18.7577055s,D,16>18:15000000
18.7577055s,C,16>3
18.7577055s,C,3>16
18.7577055s,S,16>18:51
18.7577055s,C,16>3
18.7577055s,C,3>16
18.7596885s,S,18>1:50
18.7607062s,S,7>4:50
18.772709s,S,12>3:50
18.7757096s,S,0>26:50
18.7767098s,S,16>15:50
18.7796929s,S,14>5:50
18.7796929s,S,2>14:50
18.7807106s,S,13>10:50
18.781711s,S,14>13:50
18.781711s,S,0>23:51
18.781711s,S,22>0:52
18.7847117s,S,19>16:52
18.7847117s,S,16>19:52
18.7857118s,S,2>7:50
18.7877124s,S,0>24:52
18.7896962s,S,16>5:50
18.7896962s,S,1>10:50
18.7967144s,S,11>8:50
18.7967144s,S,4>16:50
18.8007152s,S,19>18:51
18.8007152s,S,18>13:50
18.8007152s,S,13>14:50
18.8007152s,S,4>7:50
18.8007152s,S,18>1:50
18.8007152s,S,18>2:50
18.8037001s,S,9>2:50
18.8037001s,S,3>8:50
18.8047161s,S,17>4:50
18.8047161s,S,13>12:50
18.8047161s,S,17>20:50
18.8066996s,S,3>0:50
18.8076986s,S,12>9:50
18.8097173s,D,10>18:8000000
18.8097173s,S,6>3:50
18.8097173s,S,10>18:51
18.812718s,D,15>17:18000000
18.812718s,C,17>6
18.812718s,C,6>17
18.812718s,C,17>6
18.812718s,C,6>17
18.812718s,S,15>17:51
18.8177192s,S,5>6:50
18.8177192s,S,13>16:50
18.8207199s,S,18>11:51
18.8207199s,S,5>18:52
18.8227202s,S,1>0:50
18.8227202s,S,7>4:50
18.8227202s,S,7>3:50
18.8227202s,S,0>21:50
18.8257044s,S,12>1:50
18.8257044s,S,5>14:50
18.8257044s,S,20>8:52
18.8297055s,S,11>17:50
18.8317225s,S,25>0:51
18.8317225s,S,11>2:50
18.8337069s,S,1>16:50
18.835723s,S,17>1:50
18.835723s,S,3>17:50
18.835723s,S,18>16:52
18.8387073s,S,6>2:50
18.8397241s,S,18>3:50
18.8407243s,S,9>5:50
18.8407243s,S,14>12:50
18.8447251s,S,18>17:50
18.8447251s,S,16>8:50
18.8467256s,S,17>5:50
18.8467256s,S,12>6:50
18.8497263s,S,17>0:50
18.8497263s,S,13>3:50
18.8518116s,S,2>13:50
18.8518116s,S,18>13:50
18.8537274s,S,2>8:50
18.8537274s,S,18>10:52
18.8587284s,S,13>7:50
18.8627145s,S,4>12:50
18.864815s,S,11>18:52
18.8668156s,S,19>21:51
18.8668156s,S,18>19:52
18.8737145s,S,11>4:50
18.875715s,S,0>18:50
18.878733s,S,4>8:50
18.878733s,S,17>8:50
18.878733s,S,23>0:52
18.8797331s,S,12>15:50
18.8797331s,S,3>19:50
18.8817337s,S,18>8:50
18.8827338s,S,11>9:50
18.8827338s,S,7>13:50
18.8867188s,S,7>3:50
18.8877195s,S,13>17:50
18.8877195s,S,19>20:50
18.8877195s,S,16>13:50
18.8897192s,S,14>15:50
18.8897192s,S,18>12:50
18.8897192s,S,13>2:50
18.8977199s,S,2>10:50
18.8977199s,S,10>3:50
18.9007227s,S,2>18:50
18.9027411s,S,6>9:50
18.9027411s,S,17>4:50
18.9027411s,S,3>10:50
18.9047214s,S,16>14:50
18.9047214s,S,16>15:52
18.905721s,S,17>15:52
18.9107211s,S,18>2:50
18.9117215s,S,13>19:50
18.9117215s,S,1>6:50
18.9117215s,S,16>10:50
18.9127216s,S,11>6:50
18.9127216s,S,9>3:50
18.9137217s,S,8>5:50
18.9147219s,S,1>9:50
18.9147219s,S,16>19:50
18.9157226s,S,17>11:50
18.9167227s,S,18>0:50
18.9197243s,S,4>10:50
18.9197243s,S,4>16:50
18.9207238s,S,0>24:50
18.9207238s,S,24>0:50
18.921724s,S,11>7:50
18.9237371s,D,15>18:18000000
18.9237371s,C,18>19
18.9237371s,C,19>18
18.9237371s,S,15>18:51
18.9237371s,C,18>19
18.9237371s,C,19>18
18.9257374s,S,13>18:50
18.9267378s,S,0>16:50
18.9347444s,S,18>19:50
18.9347444s,S,17>1:50
18.9357445s,S,7>16:50
18.9357445s,S,13>8:50
18.9407285s,S,10>6:50
18.9407285s,S,9>15:50
18.9427402s,S,1>11:50
18.9427402s,S,7>13:50
18.944729s,S,3>18:50
18.944729s,S,17>5:50
18.944729s,S,21>19:52
18.9467307s,S,3>0:50
18.9487415s,S,18>3:50
18.9487415s,S,12>2:50
18.9507418s,S,17>0:50
18.9507418s,S,2>11:50
18.9537419s,D,14>19:17000000
18.9537419s,S,2>6:50
18.9537419s,C,14>8
18.9537419s,C,8>14
18.9537419s,C,14>8
18.9537419s,S,14>19:51
18.9537419s,C,8>14
18.954742s,S,5>6:50
18.954742s,S,5>9:50
18.9577433s,S,17>2:50
18.9577433s,D,19>17:13000000
18.9577433s,C,17>16
18.9577433s,C,16>17
18.9577433s,C,17>16
18.9577433s,C,16>17
18.9577433s,S,19>17:51
18.9617444s,S,16>2:50
18.9617444s,S,16>13:50
18.9617444s,S,0>25:52
18.9637839s,S,13>11:50
18.9637839s,S,18>2:50
18.9637839s,S,13>15:50
18.9637839s,S,18>13:50
18.9667515s,S,0>3:50
18.9667515s,S,4>18:50
18.9757541s,S,0>23:50
18.9797564s,S,17>8:50
18.9797564s,S,11>3:50
18.9827556s,S,6>13:50
18.9827556s,S,12>17:50
18.9877572s,S,3>7:50
18.9897436s,S,16>4:50
18.9917421s,S,8>1:50
18.9928463s,S,18>8:50
18.9987627s,S,15>11:50
18.9997628s,S,16>7:50
19.000763s,S,18>3:50
19.0017634s,S,14>3:50
19.0017634s,S,14>15:50
19.0037636s,S,26>0:51
19.0037636s,S,1>9:50
19.0037636s,S,2>15:50
19.0037636s,S,1>6:50
19.0037636s,S,13>6:50
19.005761s,S,11>4:50
19.0107455s,S,19>3:50
19.0107455s,S,18>5:50
19.0147633s,S,17>11:50
19.0157634s,S,18>15:52
19.0167639s,S,16>10:50
19.0167639s,S,4>0:50
19.0167639s,S,4>18:50
19.018748s,S,9>17:50
19.018748s,S,18>13:50
19.0237484s,S,11>2:50
19.0237484s,S,19>22:51
19.0237484s,S,19>17:50
19.0237484s,S,17>19:52
19.0247655s,S,8>12:50
19.0257656s,S,5>8:50
19.0287484s,S,18>0:50
19.0297697s,S,7>17:50
19.0297697s,S,7>16:50
19.0317699s,S,17>1:50
19.0317699s,S,1>11:50
19.0327701s,S,10>13:50
19.0357707s,S,12>8:50
19.0357707s,S,12>17:50
19.0397525s,S,3>14:50
19.0407553s,S,19>14:52
19.0427696s,S,17>5:50
19.0447699s,S,18>8:50
19.0447699s,S,9>8:50
19.0447699s,S,3>12:50
19.0487707s,S,16>8:50
19.0487707s,S,16>2:50
19.0507712s,S,0>22:50
19.0507712s,S,0>24:51
19.0517716s,S,13>15:50
19.0517716s,S,13>12:50
19.0517716s,S,0>26:50
19.0527718s,D,14>18:12000000
19.0527718s,S,11>7:50
19.0527718s,C,14>10
19.0527718s,C,18>11
19.0527718s,C,11>18
19.0527718s,C,10>14
19.0527718s,S,14>18:51
19.0527718s,C,18>11
19.0527718s,C,14>10
19.0527718s,C,11>18
19.0527718s,C,10>14
19.0567726s,S,2>9:50
19.0567726s,S,17>2:50
19.0587731s,S,0>4:50
19.0607734s,S,9>4:50
19.0637744s,S,14>2:50
19.0657568s,S,4>8:50
19.0667748s,S,8>16:50
19.0697579s,S,6>4:50
19.0707756s,S,10>18:50
19.0707756s,S,16>15:50
19.0737766s,S,17>8:50
19.0737766s,S,1>8:50
19.0757771s,S,0>3:50
19.0767772s,S,11>9:50
19.0767772s,S,19>13:50
19.0767772s,S,12>7:50
19.0877796s,S,12>3:50
19.0877796s,S,7>1:50
19.0887797s,S,25>0:50
19.0907802s,S,13>1:50
19.0907802s,S,19>17:50
19.0917807s,S,16>6:50
19.0917807s,S,16>1:50
19.0917807s,S,15>4:50
19.0937642s,S,2>12:50
19.0937642s,S,5>9:50
19.0957812s,S,1>14:50
19.0957812s,S,9>7:50
19.0987678s,S,18>9:50
19.0987678s,S,3>11:50
19.0987678s,S,18>5:50
19.1007824s,S,3>13:50
19.1007824s,S,13>14:50
19.102783s,S,5>12:50
19.102783s,S,4>10:50
19.1047689s,S,22>19:52
19.1047689s,S,19>3:51
19.1047689s,S,11>6:50
19.1047689s,S,19>22:50
19.1067697s,S,2>18:50
19.1087682s,S,15>9:50
19.1087682s,S,17>11:50
19.1107849s,D,26>18:9000000
19.1107849s,C,18>14
19.1107849s,C,18>14
19.1107849s,C,14>18
19.1107849s,S,26>18:51
19.1107849s,C,14>18
19.111785s,S,11>3:50
19.1127852s,S,10>2:50
19.1147857s,S,4>9:50
19.1147857s,S,14>3:50
19.1147857s,S,16>19:50
19.1217872s,S,7>18:50
19.1217872s,S,18>0:50
19.1277889s,D,14>17:12000000
19.1277889s,S,18>17:50
19.1277889s,S,14>17:51
19.1277889s,C,17>1
19.1277889s,C,1>17
19.1277889s,C,17>1
19.1277889s,C,1>17
19.1287887s,S,13>16:50
19.1297891s,S,17>9:50
19.1357908s,S,16>8:50
19.137791s,S,9>18:50
19.137791s,S,19>16:50
19.137791s,S,8>2:50
19.137791s,S,14>7:50
19.137791s,S,3>15:50
19.1397913s,S,13>6:50
19.1397913s,S,12>1:50
19.1417919s,S,3>9:50
19.1437924s,S,12>10:50
19.145793s,S,7>6:50
19.1497777s,S,0>18:50
19.1497777s,S,0>26:52
19.1507781s,S,17>2:50
19.1547944s,S,11>0:50
19.1547944s,S,2>15:50
19.156795s,S,0>16:50
19.156795s,S,1>15:50
19.156795s,S,13>7:50
19.156795s,S,1>14:50
19.156795s,S,0>17:50
19.1587952s,S,2>6:50
19.1587952s,S,18>26:52
19.164782s,S,10>1:50
19.1657818s,S,9>10:50
19.1667822s,S,6>10:50
19.1677823s,S,5>18:50
19.1687825s,S,3>8:50
19.170783s,S,19>20:51
19.170783s,S,16>5:50
19.170783s,S,3>19:52
19.1727815s,S,0>4:50
19.1797819s,S,14>2:50
19.1797819s,S,14>3:50
19.180782s,S,8>9:50
19.180782s,S,7>17:50
19.1837836s,S,24>0:52
19.1837836s,S,0>24:50
19.1837836s,S,0>25:51
19.1867831s,S,15>8:50
19.1877835s,S,18>9:50
19.1877835s,S,18>5:50
19.1877835s,S,15>12:50
19.1887839s,S,19>22:50
19.1887839s,S,19>3:50
19.1887839s,S,19>21:50
19.1917843s,S,12>15:50
19.1927844s,S,17>14:52
19.1967852s,S,12>14:50
19.1977854s,S,16>14:50
19.1987858s,S,8>11:50
19.1997862s,S,5>15:50
19.2017865s,S,13>2:50
19.2017865s,S,3>17:50
19.2067874s,S,26>0:50
19.2067874s,S,10>4:50
19.2097881s,S,13>19:50
19.21279s,S,18>7:50
19.2137901s,S,14>13:50
19.2157901s,S,16>10:50
19.2157901s,S,16>19:50
19.2187907s,S,16>0:50
19.220791s,D,20>10:19000000
19.220791s,S,20>10:51
19.2267921s,S,13>3:50
19.2297931s,S,3>7:50
19.2297931s,S,8>15:50
19.2337939s,D,21>18:10000000
19.2337939s,C,18>13
19.2337939s,S,21>18:51
19.2337939s,C,18>13
19.2337939s,C,13>18
19.2337939s,C,13>18
19.2367946s,S,7>1:50
19.2417961s,S,0>13:50
19.2437958s,S,3>19:50
19.2467973s,S,13>8:50
19.2467973s,S,11>10:50
19.2467973s,S,11>0:50
19.2477977s,S,0>11:50
19.2477977s,S,1>8:50
19.2477977s,S,1>15:50
19.2507978s,S,14>2:50
19.2527993s,S,7>2:50
19.2527993s,S,10>7:50
19.2547987s,S,14>19:50
19.2547987s,S,5>16:50
19.2547987s,S,19>13:50
19.2557991s,D,4>19:14000000
19.2557991s,S,4>19:51
19.2607994s,S,6>11:50
19.2607994s,S,2>9:50
19.2638007s,S,13>17:50
19.2668014s,S,15>17:50
19.2688022s,S,18>3:50
19.2688022s,S,19>22:50
19.2688022s,S,12>4:50
19.2688022s,S,19>21:50
19.2708019s,S,0>17:50
19.2708019s,S,14>12:50
19.2708019s,S,13>11:50
19.271802s,S,13>0:50
19.2758034s,S,18>9:50
19.2758034s,S,18>5:50
19.2788038s,D,6>20:29000000
19.2788038s,S,6>20:51
19.2838048s,S,0>26:50
19.285805s,S,18>21:52
19.2868055s,S,3>10:50
19.2908066s,S,15>3:50
19.2918073s,S,19>20:50
19.2918073s,S,12>14:50
19.2918073s,S,20>19:52
19.293807s,S,16>1:50
19.293807s,S,7>6:50
19.2948077s,S,16>11:50
19.2948077s,S,16>14:50
19.2968091s,S,2>12:50
19.300809s,S,18>7:50
19.3038094s,S,26>18:50
19.3038094s,S,26>0:50
19.3058103s,S,13>6:50
19.3058103s,S,13>11:50
19.3068104s,D,21>20:21000000
19.3068104s,S,21>20:51
19.3098117s,S,18>8:50
19.3098117s,S,8>4:50
19.3098117s,S,3>6:50
19.3098117s,S,10>16:50
19.3108121s,S,25>0:52
19.3148117s,S,0>22:50
19.3148117s,S,0>24:50
19.3158119s,S,19>16:50
19.3158119s,S,19>13:51
19.3158119s,S,10>20:52
19.3168123s,S,11>17:51
19.3188131s,S,16>10:50
19.3198133s,S,7>11:50
19.3218138s,S,14>7:50
19.3248145s,S,12>13:50
19.3268151s,S,3>18:50
19.3278155s,S,0>14:50
19.3278155s,S,19>4:52
19.3318154s,D,20>9:16000000
19.3318154s,S,20>9:51
19.3368172s,S,5>14:50
19.3368172s,S,21>0:50
19.3378177s,S,11>10:50
19.3408181s,S,18>0:50
19.3408181s,S,14>1:50
19.3408181s,S,0>13:50
19.3418188s,S,13>1:50
19.3438193s,S,16>2:50
19.3458187s,S,8>3:50
19.3478213s,D,4>20:20000000
19.3478213s,S,4>20:51
19.3498213s,S,19>21:50
19.3518204s,S,6>12:50
19.3568225s,S,18>4:50
19.3578226s,S,13>10:50
19.3578226s,S,17>11:52
19.3588233s,S,15>18:50
19.3618234s,S,12>8:50
19.3618234s,S,0>11:50
19.3628238s,S,18>9:50
19.3688249s,S,3>9:50
19.3698253s,S,16>7:50
19.3708258s,D,11>19:13000000
19.3708258s,S,12>18:50
19.3708258s,S,16>5:50
19.3708258s,S,11>19:51
19.3748254s,S,7>14:50
19.3758261s,S,8>20:50
19.3758261s,S,5>7:50
19.3768265s,S,13>19:52
19.3798266s,S,0>26:51
19.3798266s,S,0>18:50
19.3828273s,S,15>10:50
19.385828s,S,10>15:50
19.3878286s,S,18>7:50
19.3908287s,S,16>11:50
19.3918294s,S,13>3:50
19.3938308s,S,13>10:50
19.3948309s,S,16>1:50
19.395832s,S,3>12:50
19.395832s,S,5>17:51
19.3978316s,S,14>13:50
19.3978316s,S,4>0:50
19.3988332s,S,26>18:50
19.4008326s,S,7>2:50
19.4008326s,S,14>4:50
19.4018327s,S,12>7:50
19.4018327s,S,18>1:50
19.4108339s,S,20>10:50
19.4118343s,S,20>8:51
19.4118343s,S,9>20:52
19.412835s,S,19>3:50
19.412835s,S,19>20:50
19.412835s,S,19>13:50
19.412835s,S,20>21:52
19.4148347s,D,22>17:11000000
19.4148347s,C,17>14
19.4148347s,C,14>17
19.4148347s,C,17>14
19.4148347s,C,14>17
19.4148347s,S,22>17:51
19.4178357s,S,19>14:50
19.4218368s,S,12>9:50
19.4218368s,S,0>20:50
19.4238362s,D,2>20:21000000
19.4238362s,S,20>6:52
19.4238362s,S,2>20:51
19.4268372s,S,13>17:50
19.4288389s,S,16>8:50
19.4288389s,S,13>16:50
19.4338395s,D,17>6:18000000
19.4338395s,C,17>22
19.4338395s,C,17>22
19.4338395s,S,17>6:51
19.4338395s,C,22>17
19.4338395s,C,22>17
19.4378409s,S,21>19:50
19.4378409s,S,0>22:50
19.4378409s,S,19>11:52
19.4378409s,S,19>21:50
19.4398406s,S,0>14:50
19.4398406s,S,0>23:50
19.4418418s,D,1>19:13000000
19.4418418s,S,18>16:50
19.4418418s,S,1>19:51
19.4438414s,S,18>4:50
19.4438414s,S,5>18:50
19.4468427s,D,6>19:23000000
19.4468427s,S,3>11:50
19.4468427s,C,6>9
19.4468427s,C,6>9
19.4468427s,C,9>6
19.4468427s,S,6>19:51
19.4468427s,C,9>6
19.4488424s,S,20>4:52
19.4518431s,S,0>13:50
19.4528455s,S,6>15:50
19.4528455s,S,7>18:50
19.4528455s,S,14>12:50
19.4568446s,D,22>16:18000000
19.4568446s,D,11>20:19000000
19.4568446s,S,22>16:51
19.4568446s,C,11>6
19.4568446s,S,11>20:51
19.4568446s,C,6>11
19.4568446s,C,11>6
19.4568446s,C,6>11
19.4598459s,S,16>6:50
19.4598459s,S,12>6:50
19.4608454s,S,8>13:50
19.4688561s,S,7>11:50
19.4688561s,S,14>11:50
19.4688561s,S,16>4:50
19.4688561s,S,12>10:50
19.4708476s,S,0>21:50
19.4748496s,S,15>14:50
19.4748496s,S,15>10:50
19.4768489s,S,5>10:50
19.4768489s,S,26>0:52
19.47785s,S,10>9:50
19.4798499s,S,19>13:50
19.483851s,S,17>5:52
19.486852s,S,8>18:50
19.4908516s,S,18>1:50
19.4918518s,S,16>5:50
19.4918518s,S,16>14:50
19.4938526s,S,4>9:50
19.4958529s,S,16>13:50
19.4998549s,S,20>8:50
19.4998549s,S,8>20:52
19.500855s,S,13>2:50
19.5038557s,S,10>5:50
19.5048555s,S,19>17:50
19.5048555s,S,19>14:50
19.5058554s,S,11>13:50
19.5088557s,S,19>1:52
19.5108563s,S,9>20:51
19.5108563s,S,7>5:50
19.5118567s,D,5>20:28000000
19.5118567s,S,5>20:51
19.5148583s,S,21>18:50
19.5178593s,S,18>17:50
19.5178593s,S,8>17:50
19.5198589s,S,20>21:51
19.5198589s,S,21>20:50
19.5218598s,S,12>4:50
19.5238603s,S,4>20:50
19.5238603s,S,14>15:50
19.5258603s,S,7>14:50
19.5258603s,S,6>17:52
19.527862s,D,1>20:19000000
19.527862s,S,1>20:51
19.530861s,S,20>2:52
19.530861s,S,18>16:50
19.5318617s,S,14>0:50
19.5348621s,S,19>3:50
19.5348621s,S,19>20:50
19.5378633s,D,17>14:12000000
19.5378633s,S,0>3:50
19.5378633s,C,17>4
19.5378633s,S,17>14:51
19.5378633s,C,17>4
19.5378633s,C,4>17
19.5378633s,C,4>17
19.5418644s,S,19>16:50
19.5458641s,D,2>19:15000000
19.5458641s,S,0>22:50
19.5458641s,S,11>15:50
19.5458641s,S,2>19:51
19.5478652s,S,8>7:50
19.5478652s,S,13>8:50
19.5478652s,S,16>22:52
19.5508659s,S,4>9:50
19.5528673s,S,0>23:50
19.5528673s,S,20>11:52
19.5528673s,S,0>14:50
19.5528673s,S,16>15:50
19.5578665s,S,18>12:50
19.5588672s,D,22>18:11000000
19.5588672s,C,18>4
19.5588672s,C,4>18
19.5588672s,C,18>4
19.5588672s,S,22>18:51
19.5588672s,C,4>18
19.5618694s,S,12>2:50
19.5638691s,S,5>17:50
19.5638691s,S,19>6:52
19.5658699s,S,15>11:50
19.5678702s,S,0>26:50
19.5678702s,S,0>20:50
19.5678702s,S,16>1:50
19.5698701s,S,20>6:50
19.5698701s,S,6>4:50
19.5698701s,S,5>7:50
19.5708709s,S,0>4:50
19.5708709s,S,19>22:50
19.5758721s,S,13>0:50
19.5758721s,S,1>9:50
